id,fecha,anulado,cancelado_activado,coordinado,comentario
794,29/05/25 01:00:19,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
795,18/10/25 19:06:59,0,1,1,Socio cambió destino sin avisar. Auxilio llegó al sitio original y devolvió. Cancelado y recoord al nuevo punto. Supervisor informado.
796,21/06/25 09:29:41,0,0,0,"Sin incidencias, asistencia completada a las 22:50."
797,06/10/25 16:31:56,0,0,0,"Caso sin novedades, finalizado exitosamente."
798,10/03/25 16:29:17,0,1,0,"Sin incidencias, asistencia completada a las 18:26."
799,09/04/25 03:21:10,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
800,10/01/26 14:41:16,1,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
801,03/01/26 05:00:47,0,0,0,"Sin incidencias, asistencia completada a las 13:36."
802,22/06/25 09:36:43,0,1,1,Capacidades operativas excedidas (3 casos simultáneos). Socio canceló y activamos recoord urgente. Tiempo de espera reportado: 65 min.
803,23/01/26 06:11:39,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
804,24/11/25 12:52:27,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
805,21/09/25 10:05:25,0,0,0,"Caso sin novedades, finalizado exitosamente."
806,09/12/25 03:11:08,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
807,02/09/25 10:59:15,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
808,04/01/25 08:24:15,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
809,17/08/25 08:21:19,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
810,26/10/25 23:36:00,0,1,1,Cobertura celular nula en zona rural. Imposible confirmar ubicación. Cancelado y recoord vía datos alternativos.
811,14/05/25 20:23:44,0,0,0,"Sin incidencias, asistencia completada a las 17:18."
812,01/05/25 01:42:07,0,0,0,"Caso sin novedades, finalizado exitosamente."
813,27/08/25 09:10:25,1,0,1,Error en ubicación de origen (GPS desfasado 3km). Auxilio llegó a punto equivocado y devolvió. Anulado y recoord con geo corregida.
814,18/12/25 16:59:57,0,1,0,"Caso sin novedades, finalizado exitosamente."
815,27/12/25 09:44:07,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
816,24/11/25 09:23:39,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
817,24/04/25 07:08:30,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
818,20/03/25 14:47:38,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
819,11/07/25 13:44:35,0,1,1,"Falla en GPS del prestador, no localizó vehículo. Cancelado activado y recoord con unidad alternativa. Caso registrado en incidente #INC-7271."
820,30/08/25 17:51:42,0,0,0,"Sin incidencias, asistencia completada a las 17:13."
821,27/02/26 06:48:15,0,0,0,"Sin incidencias, asistencia completada a las 04:12."
822,15/12/25 19:55:50,0,1,1,Cobertura celular nula en zona rural. Imposible confirmar ubicación. Cancelado y recoord vía datos alternativos.
823,11/02/25 16:28:33,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
824,27/12/25 11:04:58,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
825,16/10/25 03:03:53,1,0,0,"Sin incidencias, asistencia completada a las 04:05."
826,08/10/25 16:12:36,0,0,0,"Sin incidencias, asistencia completada a las 14:57."
827,02/10/25 04:10:20,0,1,0,"Sin incidencias, asistencia completada a las 19:11."
828,24/09/25 14:07:43,0,0,0,"Sin incidencias, asistencia completada a las 17:52."
829,16/04/25 22:37:31,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
830,16/02/25 16:28:51,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
831,29/01/25 14:08:32,1,0,0,"Caso sin novedades, finalizado exitosamente."
832,01/08/25 14:36:03,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
833,14/10/25 14:43:51,1,0,1,Error en ubicación de origen (GPS desfasado 3km). Auxilio llegó a punto equivocado y devolvió. Anulado y recoord con geo corregida.
834,07/06/25 23:01:25,0,1,1,Cobertura celular nula en zona rural. Imposible confirmar ubicación. Cancelado y recoord vía datos alternativos.
835,11/05/25 00:47:13,0,0,0,"Caso sin novedades, finalizado exitosamente."
836,24/10/25 02:02:27,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
837,26/06/25 22:04:34,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
838,31/01/25 02:59:30,0,0,0,"Caso sin novedades, finalizado exitosamente."
839,17/01/25 09:26:11,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
840,29/01/26 04:49:41,0,0,0,"Sin incidencias, asistencia completada a las 18:46."
841,09/01/26 20:26:23,1,0,1,Error en ubicación de origen (GPS desfasado 3km). Auxilio llegó a punto equivocado y devolvió. Anulado y recoord con geo corregida.
842,15/07/25 14:55:58,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
843,13/07/25 12:05:43,0,1,1,Capacidades operativas excedidas (3 casos simultáneos). Socio canceló y activamos recoord urgente. Tiempo de espera reportado: 41 min.
844,05/12/25 17:08:41,0,1,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
845,28/06/25 03:11:34,1,0,1,"No pudimos comunicarnos con el asegurado pese a 4 intentos (17:27, 12:26). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
846,21/07/25 16:08:46,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
847,25/04/25 00:48:01,0,1,1,Error en datos CRM (patente/matricula equivocada). Cancelado activado y recoord con información corregida.
848,02/06/25 14:43:46,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
849,06/10/25 13:34:24,1,0,0,"Caso sin novedades, finalizado exitosamente."
850,26/02/26 07:15:29,0,1,0,"Caso sin novedades, finalizado exitosamente."
851,27/06/25 04:17:12,1,0,1,"Número de teléfono erróneo en ficha (era de familiar). Verificado en CRM y anulado, procedo a recoord."
852,07/01/26 03:02:51,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
853,05/12/25 13:39:49,1,0,1,Vehículo sobre autopista concesionada (RN9/RN12). Auxilio sin habilitación operativa. Anulado y recoord con proveedor autorizado.
854,09/01/25 07:13:04,0,0,0,"Caso sin novedades, finalizado exitosamente."
855,21/02/25 19:02:28,0,1,1,"Falla en GPS del prestador, no localizó vehículo. Cancelado activado y recoord con unidad alternativa. Caso registrado en incidente #INC-5302."
856,03/11/25 21:45:55,1,0,1,Vehículo sobre autopista concesionada (RN9/RN12). Auxilio sin habilitación operativa. Anulado y recoord con proveedor autorizado.
857,25/01/25 07:47:02,0,1,1,Error en datos CRM (patente/matricula equivocada). Cancelado activado y recoord con información corregida.
858,25/07/25 14:14:34,0,1,0,"Sin incidencias, asistencia completada a las 19:58."
859,22/04/25 01:08:32,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
860,29/05/25 07:52:58,1,0,1,"No pudimos comunicarnos con el asegurado pese a 4 intentos (15:25, 19:47). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
861,10/01/26 18:20:36,0,1,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
862,03/11/25 21:52:20,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
863,02/05/25 09:56:09,1,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
864,05/12/25 16:14:26,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
865,03/06/25 08:03:35,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
866,30/10/25 23:58:11,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
867,17/11/25 21:27:35,0,1,1,El auxilio devolvió el servicio por incompatibilidad de equipo (grúa insuficiente para vehículo pesado). Cancelado activado y recoord con prestador adecuado.
868,11/09/25 01:22:41,1,0,1,Prestador devolvió servicio por avería mecánica propia en ruta. Anulado y recoord inmediato con unidad backup. Tiempo perdido: 78 min.
869,10/12/25 12:50:33,0,0,0,"Sin incidencias, asistencia completada a las 21:59."
870,13/06/25 22:26:26,0,0,0,"Sin incidencias, asistencia completada a las 08:49."
871,18/03/25 09:24:11,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
872,22/01/26 17:30:15,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
873,11/03/26 07:19:54,0,0,0,"Sin incidencias, asistencia completada a las 10:03."
874,29/12/25 04:51:29,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
875,30/01/25 17:26:26,1,0,1,Socio resolvió avería por su cuenta (cambio de rueda/arranque). Canceló vía app antes de llegada del auxilio. Caso anulado sin recoord.
876,13/10/25 16:08:24,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-5243."
877,05/05/25 08:13:21,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
878,28/11/25 02:59:28,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
879,10/03/26 11:05:34,1,0,1,"Número de teléfono erróneo en ficha (era de familiar). Verificado en CRM y anulado, procedo a recoord."
880,06/01/26 06:03:17,0,0,0,"Sin incidencias, asistencia completada a las 15:27."
881,13/07/25 21:38:38,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
882,21/01/25 02:12:51,0,0,0,"Sin incidencias, asistencia completada a las 22:52."
883,25/01/26 18:46:42,0,1,1,Demora elevada del prestador (+107 min por tráfico). Socio canceló activado y recoord con unidad más cercana. Cliente notificado vía SMS.
884,14/10/25 06:30:13,0,1,1,Socio cambió destino sin avisar. Auxilio llegó al sitio original y devolvió. Cancelado y recoord al nuevo punto. Supervisor informado.
885,20/06/25 09:58:00,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
886,19/04/25 06:47:07,1,0,1,Vehículo sobre autopista concesionada (RN9/RN12). Auxilio sin habilitación operativa. Anulado y recoord con proveedor autorizado.
887,18/01/26 15:58:15,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
888,23/12/25 19:45:13,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
889,23/07/25 07:35:20,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-2390."
890,02/02/26 09:24:29,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
891,01/10/25 20:22:19,1,0,0,"Sin incidencias, asistencia completada a las 02:50."
892,14/05/25 11:32:56,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
893,12/09/25 14:06:51,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
894,05/01/26 15:48:53,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
895,13/06/25 06:23:20,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
896,31/07/25 01:36:55,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-4817."
897,24/04/25 23:09:01,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
898,14/05/25 17:59:37,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
899,24/10/25 23:26:18,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-2594."
900,20/03/25 06:21:14,1,0,1,Vehículo sobre autopista concesionada (RN9/RN12). Auxilio sin habilitación operativa. Anulado y recoord con proveedor autorizado.
901,14/07/25 18:53:15,0,1,1,"Falla en GPS del prestador, no localizó vehículo. Cancelado activado y recoord con unidad alternativa. Caso registrado en incidente #INC-7586."
902,13/09/25 17:41:43,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-4493."
903,22/06/25 08:48:52,1,0,1,"No pudimos comunicarnos con el asegurado pese a 4 intentos (10:33, 16:20). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
904,08/09/25 23:41:47,0,0,0,"Caso sin novedades, finalizado exitosamente."
905,09/09/25 14:10:46,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
906,12/02/26 11:10:08,1,0,0,"Sin incidencias, asistencia completada a las 02:00."
907,04/01/26 17:31:11,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
908,05/10/25 20:03:33,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
909,18/01/25 02:52:42,0,1,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
910,25/01/25 00:26:08,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
911,08/03/26 20:14:04,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
912,29/12/25 04:00:13,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
913,16/09/25 14:23:03,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
914,13/11/25 20:42:59,1,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
915,12/11/25 15:42:31,0,0,0,"Caso sin novedades, finalizado exitosamente."
916,09/01/25 00:34:35,0,0,0,"Caso sin novedades, finalizado exitosamente."
917,30/07/25 00:01:33,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
918,05/01/26 08:34:18,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
919,09/01/25 16:52:44,0,0,0,"Sin incidencias, asistencia completada a las 15:11."
920,12/12/25 13:51:58,1,0,1,"No pudimos comunicarnos con el asegurado pese a 2 intentos (12:23, 14:26). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
921,02/04/25 03:58:06,0,0,0,"Sin incidencias, asistencia completada a las 01:06."
922,26/09/25 04:15:12,0,1,0,"Prestador reportó finalización exitosa, socio conforme."
923,14/11/25 16:16:52,0,0,0,"Caso sin novedades, finalizado exitosamente."
924,01/07/25 08:50:25,0,1,0,"Caso sin novedades, finalizado exitosamente."
925,10/02/25 11:25:29,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
926,17/10/25 07:44:14,1,0,1,Vehículo sobre autopista concesionada (RN9/RN12). Auxilio sin habilitación operativa. Anulado y recoord con proveedor autorizado.
927,03/06/25 21:52:54,1,0,0,"Prestador reportó finalización exitosa, socio conforme."
928,11/02/25 20:54:41,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
929,24/01/26 01:05:25,0,0,0,"Caso sin novedades, finalizado exitosamente."
930,14/07/25 12:35:30,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
931,29/01/25 20:00:44,1,0,1,Error en ubicación de origen (GPS desfasado 3km). Auxilio llegó a punto equivocado y devolvió. Anulado y recoord con geo corregida.
932,29/03/25 02:31:54,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
933,11/08/25 20:50:21,0,0,0,"Sin incidencias, asistencia completada a las 05:48."
934,17/10/25 03:57:33,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
935,22/01/25 07:13:57,0,1,1,Error en datos CRM (patente/matricula equivocada). Cancelado activado y recoord con información corregida.
936,21/12/25 18:30:17,0,0,0,"Caso sin novedades, finalizado exitosamente."
937,24/01/25 02:43:59,0,1,1,Capacidades operativas excedidas (3 casos simultáneos). Socio canceló y activamos recoord urgente. Tiempo de espera reportado: 95 min.
938,24/05/25 17:36:42,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
939,17/01/25 05:59:54,0,1,1,El auxilio devolvió el servicio por incompatibilidad de equipo (grúa insuficiente para vehículo pesado). Cancelado activado y recoord con prestador adecuado.
940,11/06/25 00:13:37,0,0,0,"Caso sin novedades, finalizado exitosamente."
941,15/03/25 22:52:25,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
942,09/02/25 09:10:36,0,0,0,"Sin incidencias, asistencia completada a las 23:49."
943,04/05/25 18:53:54,0,0,0,"Sin incidencias, asistencia completada a las 16:25."
944,19/07/25 21:57:34,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
945,19/06/25 12:48:47,1,0,1,"No pudimos comunicarnos con el asegurado pese a 2 intentos (11:18, 13:28). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
946,13/03/25 22:46:05,1,0,1,"No pudimos comunicarnos con el asegurado pese a 2 intentos (10:39, 21:46). Anulado y recoord con nuevo contacto verificado en CRM. Supervisor informado."
947,14/09/25 23:22:03,0,1,1,Demora elevada del prestador (+93 min por tráfico). Socio canceló activado y recoord con unidad más cercana. Cliente notificado vía SMS.
948,20/02/25 13:14:53,0,1,0,"Sin incidencias, asistencia completada a las 05:50."
949,08/02/25 10:38:49,0,1,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
950,11/11/25 19:25:49,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
951,17/06/25 00:40:17,0,0,0,"Sin incidencias, asistencia completada a las 08:44."
952,06/02/26 14:31:14,0,1,0,"Prestador reportó finalización exitosa, socio conforme."
953,02/07/25 17:24:27,0,1,1,Socio cambió destino sin avisar. Auxilio llegó al sitio original y devolvió. Cancelado y recoord al nuevo punto. Supervisor informado.
954,06/04/25 21:37:42,0,1,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
955,14/07/25 02:49:39,0,0,0,"Caso sin novedades, finalizado exitosamente."
956,01/06/25 07:45:04,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
957,12/02/25 08:09:24,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
958,31/12/25 20:09:47,0,1,1,El auxilio devolvió el servicio por incompatibilidad de equipo (grúa insuficiente para vehículo pesado). Cancelado activado y recoord con prestador adecuado.
959,19/07/25 10:23:06,0,1,1,Error en datos CRM (patente/matricula equivocada). Cancelado activado y recoord con información corregida.
960,16/02/25 00:19:28,0,1,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
961,04/07/25 08:06:08,1,0,1,"Alta demanda operativa en zona, prestador no respondió en tiempo pactado. Caso anulado y recoord según protocolo #OP-1892."
962,14/02/25 05:27:28,0,0,0,"Caso sin novedades, finalizado exitosamente."
963,13/10/25 17:32:26,0,1,0,"Caso sin novedades, finalizado exitosamente."
964,22/02/25 00:05:22,0,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
965,11/10/25 02:38:38,0,1,0,"Prestador reportó finalización exitosa, socio conforme."
966,06/02/26 10:55:24,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
967,07/01/25 09:26:24,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
968,03/02/26 02:46:57,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
969,14/10/25 07:36:33,1,0,0,"Sin incidencias, asistencia completada a las 21:34."
970,28/03/25 21:24:10,1,0,0,"Sin incidencias, asistencia completada a las 14:47."
971,13/03/25 08:19:17,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
972,10/09/25 04:04:10,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
973,11/08/25 08:26:19,0,0,0,"Caso sin novedades, finalizado exitosamente."
974,05/09/25 02:23:16,0,1,1,Socio cambió destino sin avisar. Auxilio llegó al sitio original y devolvió. Cancelado y recoord al nuevo punto. Supervisor informado.
975,07/05/25 23:40:31,0,1,1,"Falla en GPS del prestador, no localizó vehículo. Cancelado activado y recoord con unidad alternativa. Caso registrado en incidente #INC-5982."
976,01/11/25 19:12:29,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
977,24/02/25 04:19:00,0,0,0,"Sin incidencias, asistencia completada a las 11:18."
978,22/07/25 10:53:39,0,1,1,Demora elevada del prestador (+53 min por tráfico). Socio canceló activado y recoord con unidad más cercana. Cliente notificado vía SMS.
979,14/07/25 10:28:21,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
980,09/08/25 20:38:08,0,0,0,"Caso sin novedades, finalizado exitosamente."
981,03/06/25 10:38:44,0,1,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
982,13/04/25 15:20:11,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
983,23/07/25 10:18:47,0,1,1,Capacidades operativas excedidas (3 casos simultáneos). Socio canceló y activamos recoord urgente. Tiempo de espera reportado: 51 min.
984,22/12/25 20:31:36,1,0,1,Socio resolvió avería por su cuenta (cambio de rueda/arranque). Canceló vía app antes de llegada del auxilio. Caso anulado sin recoord.
985,05/02/26 07:20:24,0,0,0,"Caso sin novedades, finalizado exitosamente."
986,24/05/25 12:23:07,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
987,16/10/25 06:37:34,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
988,03/04/25 21:49:35,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
989,14/01/25 23:29:45,1,0,0,"Auxilio llegó en tiempo, socio conforme según llamada de cierre."
990,18/04/25 14:51:18,0,1,0,"Caso sin novedades, finalizado exitosamente."
991,02/03/26 22:04:52,0,1,0,"Sin incidencias, asistencia completada a las 10:44."
992,11/03/26 13:43:31,0,0,0,"Sin incidencias, asistencia completada a las 01:08."
993,13/03/25 20:19:15,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
994,10/05/25 21:09:45,0,0,0,"Prestador reportó finalización exitosa, socio conforme."
995,05/08/25 12:04:28,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
996,03/11/25 15:37:25,1,0,1,Prestador devolvió servicio por avería mecánica propia en ruta. Anulado y recoord inmediato con unidad backup. Tiempo perdido: 65 min.
997,01/10/25 16:59:58,0,0,0,"Auxilio ejecutado sin problemas, registro OK en sistema."
998,21/12/25 13:34:02,1,0,1,Error en ubicación de origen (GPS desfasado 3km). Auxilio llegó a punto equivocado y devolvió. Anulado y recoord con geo corregida.
999,09/02/26 11:44:57,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
1000,20/02/26 17:38:40,0,0,0,"Todo en orden según protocolo operativo, servicio cerrado en CRM."
